31.9335 50 0
32.082 50 0
32.2305 50 0
32.379 50 0
32.5275 50 0
32.676 50 0
32.8245 50 0
32.973 50 0
33.1215 50 0
33.27 50 0
33.4185 50 0
33.567 50 0
33.7155 50 0
33.864 50 0
34.0125 50 0
34.161 50 0
34.3095 50 0
34.458 50 0
34.6065 50 0
34.755 50 0
34.9035 50 0
35.052 50 0
35.2005 50 0
35.349 50 0
35.4975 50 0
35.646 50 0
35.7945 50 0
35.943 50 0
36.0915 50 0
36.24 50 0
36.3885 50 0
36.537 50 0
36.6855 50 0
36.834 50 0
36.9825 50 0
37.131 50 0
37.2795 50 0
37.428 50 0
37.5765 50 0
37.725 50 0
37.8735 50 0
38.022 50 0
38.1705 50 0
38.319 50 0
38.4675 50 0
38.616 50 0
38.7645 50 0
38.913 50 0
39.0615 50 0
39.21 50 0
39.3585 50 0
39.507 50 0
39.6555 50 0
39.804 50 0
39.9525 50 0
40.101 50 0
40.2495 50 0
40.398 50 0
40.5465 50 0
40.695 50 0
40.8435 50 0
40.992 50 0
41.1405 50 0
41.289 50 0
41.4375 50 0
41.586 50 0
41.7345 50 0
41.883 50 0
42.0315 50 0
42.18 50 0
42.3285 50 0
42.477 50 0
42.6255 50 0
42.774 50 0
42.9225 50 0
43.071 50 0
43.2195 50 0
43.368 50 0
43.5165 50 0
43.665 50 0
43.8135 50 0
43.962 50 0
44.1105 50 0
44.259 50 0
44.4075 50 0
44.556 50 0
44.7045 50 0
44.853 50 0
45.0015 50 0
45.15 50 0
45.2985 50 0
45.447 50 0
45.5955 50 0
45.744 50 0
45.8925 50 0
46.041 50 0
46.1895 50 0
46.338 50 0
46.4865 50 0
46.635 50 0
46.7835 50 0
46.932 50 0
47.0805 50 0
47.229 50 0
47.3775 50 0
47.526 50 0
47.6745 50 0
47.823 50 0
47.9715 50 0
48.12 50 0
48.2685 50 0
48.417 50 0
48.5655 50 0
48.714 50 0
48.8625 50 0
49.011 50 0
49.1595 50 0
49.308 50 0
49.4565 50 0
49.605 50 0
49.7535 50 0
49.902 50 0
50.0505 50 0
50.199 50 0
50.3475 50 0
50.496 50 0
50.6445 50 0
50.793 50 0
50.9415 50 0
51.09 50 0
51.2385 50 0
51.387 50 0
51.5355 50 0
51.684 50 0
51.8325 50 0
51.981 50 0
52.1295 50 0
52.278 50 0
52.4265 50 0
52.575 50 0
52.7235 50 0
52.872 50 0
53.0205 50 0
53.169 50 0
53.3175 50 0
53.466 50 0
53.6145 50 0
53.763 50 0
53.9115 50 0
54.06 50 0
54.2085 50 0
54.357 50 0
54.5055 50 0
54.654 50 0
54.8025 50 0
54.951 50 0
55.0995 50 0
55.248 50 0
55.3965 50 0
55.545 50 0
55.6935 50 0
55.842 50 0
55.9905 50 0
56.139 50 0
56.2875 50 0
56.436 50 0
56.5845 50 0
56.733 50 0
56.8815 50 0
57.03 50 0
57.1785 50 0
57.327 50 0
57.4755 50 0
57.624 50 0
57.7725 50 0
57.921 50 0
58.0695 50 0
58.218 50 0
58.3665 50 0
58.515 50 0
58.6635 50 0
58.812 50 0
58.9605 50 0
59.109 50 0
59.2575 50 0
59.406 50 0
59.5545 50 0
59.703 50 0
59.8515 50 0
60 50 0
