0.6 1.89828935598634
0.7485 2.01378651150473
0.897 2.0144910624211
1.0455 2.00295181228387
1.194 1.9912426558294
1.3425 1.98118600423514
1.491 1.97279579710141
1.6395 1.96577631611382
1.788 1.95983380304187
1.9365 1.95473315616257
2.085 1.95029659522779
2.2335 1.94639140789053
2.382 1.94291814366515
2.5305 1.93980143960785
2.679 1.93698335425363
2.8275 1.93441863587918
2.976 1.93207138213095
3.1245 1.92991267430292
3.273 1.92791888847843
3.4215 1.92607047676997
3.57 1.92435107665042
3.7185 1.92274685107259
3.867 1.92124599253459
4.0155 1.91983834492939
4.164 1.91851511106151
4.3125 1.91726862329217
4.461 1.91609216133468
4.6095 1.91497980575199
4.758 1.91392631885644
4.9065 1.9129270469185
5.055 1.91197783915699
5.2035 1.91107498010087
5.352 1.91021513272075
5.5005 1.90939529032217
5.649 1.90861273562875
5.7975 1.90786500581363
5.946 1.90714986248504
6.0945 1.90646526582461
6.243 1.90580935222509
6.3915 1.9051804148914
6.54 1.90457688696101
6.6885 1.90399732677525
6.837 1.90344040499227
6.9855 1.90290489328269
7.134 1.90238965438793
7.2825 1.90189363335643
7.431 1.90141584979909
7.5795 1.90095539102951
7.728 1.90051140597382
7.8765 1.90008309975135
8.025 1.89966972884118
8.1735 1.8992705967616
8.322 1.89888505019956
8.4705 1.89851247553529
8.619 1.89815229571527
8.7675 1.89780396743246
8.916 1.89746697857811
9.0645 1.89714084593444
9.213 1.89682511308095
9.3615 1.89651934849084
9.51 1.896223143797
9.6585 1.89593611220931
9.807 1.89565788706737
9.9555 1.89538812051483
10.104 1.89512648228276
10.2525 1.89487265857142
10.401 1.89462635102058
10.5495 1.89438727575993
10.698 1.89415516253217
10.8465 1.89392975388172
10.995 1.89371080440332
11.1435 1.89349808004507
11.292 1.893291357461
11.4405 1.89309042340908
11.589 1.89289507419066
11.7375 1.89270511512793
11.886 1.89252036007624
12.0345 1.89234063096851
12.183 1.89216575738917
12.3315 1.89199557617521
12.48 1.89182993104248
12.6285 1.8916686722351
12.777 1.89151165619635
12.9255 1.89135874525954
13.074 1.89120980735722
13.2225 1.89106471574763
13.371 1.89092334875707
13.5195 1.89078558953703
13.668 1.89065132583524
13.8165 1.89052044977953
13.965 1.89039285767378
14.1135 1.89026844980504
14.262 1.8901471302612
14.4105 1.89002880675851
14.559 1.88991339047825
14.7075 1.8898007959121
14.856 1.88969094071556
15.0045 1.88958374556902
15.153 1.88947913404592
15.3015 1.88937703248768
15.45 1.88927736988488
15.5985 1.88918007776449
15.747 1.88908509008258
15.8955 1.88899234312241
16.044 1.88890177539743
16.1925 1.88881332755901
16.341 1.88872694230861
16.4895 1.88864256431413
16.638 1.88856014013018
16.7865 1.88847961812219
16.935 1.88840094839394
17.0835 1.88832408271856
17.232 1.8882489744726
17.3805 1.88817557857319
17.529 1.88810385141799
17.6775 1.88803375082786
17.826 1.88796523599215
17.9745 1.88789826741629
18.123 1.88783280687183
18.2715 1.88776881734861
18.42 1.88770626300897
18.5685 1.88764510914403
18.717 1.88758532213179
18.8655 1.88752686939704
19.014 1.88746971937295
19.1625 1.88741384146436
19.311 1.88735920601249
19.4595 1.88730578426121
19.608 1.88725354832471
19.7565 1.88720247115643
19.905 1.88715252651937
20.0535 1.88710368895752
20.202 1.88705593376848
20.3505 1.88700923697721
20.499 1.88696357531079
20.6475 1.88691892617421
20.796 1.88687526762714
20.9445 1.88683257836155
21.093 1.88679083768031
21.2415 1.8867500254765
21.39 1.88671012221365
21.5385 1.88667110890666
21.687 1.88663296710348
21.8355 1.88659567886748
21.984 1.88655922676052
22.1325 1.88652359382662
22.281 1.88648876357629
22.4295 1.88645471997138
22.578 1.88642144741059
22.7265 1.88638893071544
22.875 1.88635715511678
23.0235 1.88632610624181
23.172 1.88629577010155
23.3205 1.88626613307881
23.469 1.88623718191653
23.6175 1.8862089037066
23.766 1.88618128587907
23.9145 1.88615431619169
24.063 1.88612798271991
24.2115 1.88610227384717
24.36 1.88607717825556
24.5085 1.88605268491678
24.657 1.88602878308347
24.8055 1.88600546228076
24.954 1.88598271229821
25.1025 1.88596052318193
25.251 1.88593888522705
25.3995 1.8859177889704
25.548 1.88589722518344
25.6965 1.88587718486547
25.845 1.88585765923703
25.9935 1.8858386397335
26.142 1.885820117999
26.2905 1.8858020858804
26.439 1.88578453542158
26.5875 1.88576745885787
